,SecId,LegalName,Name,IndustryName,SectorName,Ticker,ClosePrice,MarketCap,TenforeId,Universe,ExchangeId
134,0P0001PPKO,AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 - Ser G,AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 - Ser G,REIT - Mortgage,Real Estate,AGNCL,20.26,,126.1.AGNCL,E0EXG$XNAS,EX$$$$XNAS
135,0P0001J80B,AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F,AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F,REIT - Mortgage,Real Estate,AGNCP,20.3,,126.1.AGNCP,E0EXG$XNAS,EX$$$$XNAS
136,0P0001K6MI,上海兆言网络科技有限公司 ADR,Agora Inc ADR,Software - Application,Technology,API,2.89,295020298,126.1.API,E0EXG$XNAS,EX$$$$XNAS
137,0P0001MVNX,AgriFORCE Growing Systems Ltd,AgriFORCE Growing Systems Ltd,Farm Products,Consumer Defensive,AGRI,1.8,1465656,126.1.AGRI,E0EXG$XNAS,EX$$$$XNAS
138,0P0001LIZS,Agrify Corp Ordinary Shares,Agrify Corp Ordinary Shares,Engineering & Construction,Industrials,AGFY,1.455,2239666,126.1.AGFY,E0EXG$XNAS,EX$$$$XNAS
139,0P0001OJRR,AIB Acquisition Corp Class A,AIB Acquisition Corp Class A,Shell Companies,Financial Services,AIB,11.33,41111210,126.1.AIB,E0EXG$XNAS,EX$$$$XNAS
140,0P0001OBC9,AIB Acquisition Corp Units (1 Ord Share Class A & 1 Right),AIB Acquisition Corp Units (1 Ord Share Class A & 1 Right),Shell Companies,Financial Services,AIBBU,11.04,,126.1.AIBBU,E0EXG$XNAS,EX$$$$XNAS
141,0P0001AP2Q,Aileron Therapeutics Inc,Aileron Therapeutics Inc,Biotechnology,Healthcare,ALRN,1.22,5540223,126.1.ALRN,E0EXG$XNAS,EX$$$$XNAS
142,0P0001P9JB,Aimfinity Investment Corp I Unit (1CL A & 1/2 WT CL 2),Aimfinity Investment Corp I Unit (1CL A & 1/2 WT CL 2),Shell Companies,Financial Services,AIMBU,10.71,,126.1.AIMBU,E0EXG$XNAS,EX$$$$XNAS
143,0P0001OWSC,"Aimfinity Investment Corp I Units (1 Ord Class A , 1 Class 1 War & 1/2 Class 2 War","Aimfinity Investment Corp I Units (1 Ord Class A , 1 Class 1 War & 1/2 Class 2 War",Shell Companies,Financial Services,AIMAU,10.7,,126.1.AIMAU,E0EXG$XNAS,EX$$$$XNAS
144,0P000000B5,Ainos Inc,Ainos Inc,Medical Devices,Healthcare,AIMD,0.64,12987279,126.1.AIMD,E0EXG$XNAS,EX$$$$XNAS
145,0P0000007M,Air T Inc,Air T Inc,Integrated Freight & Logistics,Industrials,AIRT,23.06,64977407,126.1.AIRT,E0EXG$XNAS,EX$$$$XNAS
146,0P0001HR5F,Air T Inc,Air T Inc,Integrated Freight & Logistics,Industrials,AIRTP,18.99,,126.1.AIRTP,E0EXG$XNAS,EX$$$$XNAS
147,0P00000019,Air Transport Services Group Inc,Air Transport Services Group Inc,Airlines,Industrials,ATSG,18.77,1328188531,126.1.ATSG,E0EXG$XNAS,EX$$$$XNAS
148,0P0001L8LC,Airbnb Inc Ordinary Shares - Class A,Airbnb Inc Ordinary Shares - Class A,Travel Services,Consumer Cyclical,ABNB,115.47,73638041550,126.1.ABNB,E0EXG$XNAS,EX$$$$XNAS
149,0P00018H1D,Airgain Inc,Airgain Inc,Communication Equipment,Technology,AIRG,3.25,33877883,126.1.AIRG,E0EXG$XNAS,EX$$$$XNAS
150,0P00009VVZ,悦航阳光科技公司 ADR,AirNet Technology Inc ADR,Advertising Agencies,Communication Services,ANTE,0.741,6612452,126.1.ANTE,E0EXG$XNAS,EX$$$$XNAS
151,0P0001NMA4,AirSculpt Technologies Inc,AirSculpt Technologies Inc,Medical Care Facilities,Healthcare,AIRS,6.41,363991644,126.1.AIRS,E0EXG$XNAS,EX$$$$XNAS
152,0P0000007V,Akamai Technologies Inc,Akamai Technologies Inc,Software - Infrastructure,Technology,AKAM,101.85,15451999299,126.1.AKAM,E0EXG$XNAS,EX$$$$XNAS
153,0P0001OI2X,Akanda Corp,Akanda Corp,Drug Manufacturers - Specialty & Generic,Healthcare,AKAN,0.4722,1834395,126.1.AKAN,E0EXG$XNAS,EX$$$$XNAS
154,0P0000XR91,Akari Therapeutics PLC ADR,Akari Therapeutics PLC ADR,Biotechnology,Healthcare,AKTX,3.6,18220178,126.1.AKTX,E0EXG$XNAS,EX$$$$XNAS
155,0P00012CUA,Akebia Therapeutics Inc,Akebia Therapeutics Inc,Biotechnology,Healthcare,AKBA,0.8228,154944600,126.1.AKBA,E0EXG$XNAS,EX$$$$XNAS
156,0P0001CQZR,Akerna Corp Ordinary Shares,Akerna Corp Ordinary Shares,Health Information Services,Healthcare,KERN,0.306,2387417,126.1.KERN,E0EXG$XNAS,EX$$$$XNAS
157,0P0001HRGL,Akero Therapeutics Inc,Akero Therapeutics Inc,Biotechnology,Healthcare,AKRO,11.71,651101469,126.1.AKRO,E0EXG$XNAS,EX$$$$XNAS
158,0P0001PMD2,Akili Inc Ordinary Shares,Akili Inc Ordinary Shares,Health Information Services,Healthcare,AKLI,0.4549,36758753,126.1.AKLI,E0EXG$XNAS,EX$$$$XNAS
159,0P00013LNN,Akoustis Technologies Inc,Akoustis Technologies Inc,Communication Equipment,Technology,AKTS,0.5011,36257003,126.1.AKTS,E0EXG$XNAS,EX$$$$XNAS
160,0P0001M4F6,Akoya Biosciences Inc,Akoya Biosciences Inc,Medical Instruments & Supplies,Healthcare,AKYA,3.27,160036635,126.1.AKYA,E0EXG$XNAS,EX$$$$XNAS
161,0P0001C1TY,Akso Health Group Shs Sponsored American Deposit Receipt Repr 1 Sh,Akso Health Group Shs Sponsored American Deposit Receipt Repr 1 Sh,Medical Distribution,Healthcare,AHG,1.33,30411802,126.1.AHG,E0EXG$XNAS,EX$$$$XNAS
162,0P000168U9,Alarm.com Holdings Inc,Alarm.com Holdings Inc,Software - Application,Technology,ALRM,54.44,2716890370,126.1.ALRM,E0EXG$XNAS,EX$$$$XNAS
163,0P0001ALUV,Alarum Technologies Ltd ADR,Alarum Technologies Ltd ADR,Software - Infrastructure,Technology,ALAR,3.27,20353547,126.1.ALAR,E0EXG$XNAS,EX$$$$XNAS
164,0P00006CIW,Alaunos Therapeutics Inc,Alaunos Therapeutics Inc,Biotechnology,Healthcare,TCRT,0.1018,24495834,126.1.TCRT,E0EXG$XNAS,EX$$$$XNAS
165,0P0001QZYP,Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,Shell Companies,Financial Services,ALCY,10.35,154944675,126.1.ALCY,E0EXG$XNAS,EX$$$$XNAS
166,0P0001QY4Q,Alchemy Investments Acquisition Corp 1 Unit (1 Ord Class A & 1/2 War),Alchemy Investments Acquisition Corp 1 Unit (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,ALCYU,10.4301,,126.1.ALCYU,E0EXG$XNAS,EX$$$$XNAS
167,0P00012IJ1,Aldeyra Therapeutics Inc,Aldeyra Therapeutics Inc,Biotechnology,Healthcare,ALDX,1.57,91995484,126.1.ALDX,E0EXG$XNAS,EX$$$$XNAS
168,0P0001FLHD,Alector Inc,Alector Inc,Biotechnology,Healthcare,ALEC,5.28,442623984,126.1.ALEC,E0EXG$XNAS,EX$$$$XNAS
169,0P000007Q8,Alerus Financial Corp,Alerus Financial Corp,Banks - Regional,Financial Services,ALRS,17.76,355020464,126.1.ALRS,E0EXG$XNAS,EX$$$$XNAS
170,0P0001NLL2,Algoma Steel Group Inc,Algoma Steel Group Inc,Steel,Basic Materials,ASTL,6.91,715248020,126.1.ASTL,E0EXG$XNAS,EX$$$$XNAS
171,0P0000008W,Alico Inc,Alico Inc,Farm Products,Consumer Defensive,ALCO,23.8,181131113,126.1.ALCO,E0EXG$XNAS,EX$$$$XNAS
172,0P0000008X,Align Technology Inc,Align Technology Inc,Medical Devices,Healthcare,ALGN,190.56,14584262634,126.1.ALGN,E0EXG$XNAS,EX$$$$XNAS
173,0P0001LZ5A,Alignment Healthcare Inc,Alignment Healthcare Inc,Healthcare Plans,Healthcare,ALHC,7.11,1339558440,126.1.ALHC,E0EXG$XNAS,EX$$$$XNAS
174,0P0001KVUM,Aligos Therapeutics Inc Ordinary Shares,Aligos Therapeutics Inc Ordinary Shares,Biotechnology,Healthcare,ALGS,0.64,27841652,126.1.ALGS,E0EXG$XNAS,EX$$$$XNAS
175,0P0000KQQA,Alimera Sciences Inc,Alimera Sciences Inc,Drug Manufacturers - Specialty & Generic,Healthcare,ALIM,3.255,172982175,126.1.ALIM,E0EXG$XNAS,EX$$$$XNAS
176,0P0001EXO6,Alithya Group Inc,Alithya Group Inc,Information Technology Services,Technology,ALYA,1.3618,131866474,126.1.ALYA,E0EXG$XNAS,EX$$$$XNAS
177,0P0000WH4S,Alkaline Water Co Inc,Alkaline Water Co Inc,Beverages - Non-Alcoholic,Consumer Defensive,WTER,0.2521,2746832,126.1.WTER,E0EXG$XNAS,EX$$$$XNAS
178,0P0001M2J5,Alkami Technology Inc,Alkami Technology Inc,Software - Application,Technology,ALKT,18.54,1747003361,126.1.ALKT,E0EXG$XNAS,EX$$$$XNAS
179,0P0000008Y,Alkermes PLC,Alkermes PLC,Drug Manufacturers - Specialty & Generic,Healthcare,ALKS,24.7,4121967764,126.1.ALKS,E0EXG$XNAS,EX$$$$XNAS
180,0P0001DZ76,Allakos Inc,Allakos Inc,Biotechnology,Healthcare,ALLK,1.83,159059401,126.1.ALLK,E0EXG$XNAS,EX$$$$XNAS
181,0P0001O5XC,Allarity Therapeutics Inc,Allarity Therapeutics Inc,Biotechnology,Healthcare,ALLR,0.596,2494631,126.1.ALLR,E0EXG$XNAS,EX$$$$XNAS
182,0P0001NN1F,Allbirds Inc Class A,Allbirds Inc Class A,Apparel Retail,Consumer Cyclical,BIRD,0.8225,124959906,126.1.BIRD,E0EXG$XNAS,EX$$$$XNAS
183,0P00006XT2,Allegiant Travel Co,Allegiant Travel Co,Airlines,Industrials,ALGT,69.24,1277278104,126.1.ALGT,E0EXG$XNAS,EX$$$$XNAS
184,0P0001KZ7H,Allegro Microsystems Inc Ordinary Shares,Allegro Microsystems Inc Ordinary Shares,Semiconductors,Technology,ALGM,27.69,5326903069,126.1.ALGM,E0EXG$XNAS,EX$$$$XNAS
185,0P0001QH74,Alliance Entertainment Holding Corp Ordinary Shares - Class A,Alliance Entertainment Holding Corp Ordinary Shares - Class A,Entertainment,Communication Services,AENT,1.27,64642777,126.1.AENT,E0EXG$XNAS,EX$$$$XNAS
186,0P0000009J,Alliance Resource Partners LP,Alliance Resource Partners LP,Thermal Coal,Energy,ARLP,22.9,2911172507,126.1.ARLP,E0EXG$XNAS,EX$$$$XNAS
187,0P0000009L,Alliant Energy Corp,Alliant Energy Corp,Utilities - Regulated Electric,Utilities,LNT,49.79,12582883590,126.1.LNT,E0EXG$XNAS,EX$$$$XNAS
188,0P0001BUV8,Allied Gaming & Entertainment Inc Ordinary Shares,Allied Gaming & Entertainment Inc Ordinary Shares,Entertainment,Communication Services,AGAE,0.825,30528525,126.1.AGAE,E0EXG$XNAS,EX$$$$XNAS
189,0P0000009U,Allient Inc,Allient Inc,Electronic Components,Technology,ALNT,27.53,444631071,126.1.ALNT,E0EXG$XNAS,EX$$$$XNAS
190,0P0001EQ97,Allogene Therapeutics Inc,Allogene Therapeutics Inc,Biotechnology,Healthcare,ALLO,2.64,442533603,126.1.ALLO,E0EXG$XNAS,EX$$$$XNAS
191,0P00006TDI,אלוט בע''מ,Allot Ltd,Software - Infrastructure,Technology,ALLT,1.83,67739983,126.1.ALLT,E0EXG$XNAS,EX$$$$XNAS
192,0P0001KF4D,AlloVir Inc Ordinary Shares,AlloVir Inc Ordinary Shares,Biotechnology,Healthcare,ALVR,1.43,162831400,126.1.ALVR,E0EXG$XNAS,EX$$$$XNAS
193,0P000000A8,Alnylam Pharmaceuticals Inc,Alnylam Pharmaceuticals Inc,Biotechnology,Healthcare,ALNY,155.66,19457601490,126.1.ALNY,E0EXG$XNAS,EX$$$$XNAS
194,0P0000NU3U,Alpha & Omega Semiconductor Ltd,Alpha & Omega Semiconductor Ltd,Semiconductors,Technology,AOSL,24.71,684623611,126.1.AOSL,E0EXG$XNAS,EX$$$$XNAS
195,0P0001NC9Q,Alpha Partners Technology Merger Corp Class A,Alpha Partners Technology Merger Corp Class A,Shell Companies,Financial Services,APTM,10.61,240262484,126.1.APTM,E0EXG$XNAS,EX$$$$XNAS
196,0P0001N0K3,Alpha Partners Technology Merger Corp Units (1 Ord Share Class A & 1/3 War),Alpha Partners Technology Merger Corp Units (1 Ord Share Class A & 1/3 War),Shell Companies,Financial Services,APTMU,10.62,,126.1.APTMU,E0EXG$XNAS,EX$$$$XNAS
197,0P0001OB6J,Alpha Star Acquisition Corp,Alpha Star Acquisition Corp,Shell Companies,Financial Services,ALSA,11.07,135812328,126.1.ALSA,E0EXG$XNAS,EX$$$$XNAS
198,0P0001O3FA,"Alpha Star Acquisition Corp Units (1 Ordinary Shares, 1 Right, 1 War)","Alpha Star Acquisition Corp Units (1 Ordinary Shares, 1 Right, 1 War)",Shell Companies,Financial Services,ALSAU,11.2501,,126.1.ALSAU,E0EXG$XNAS,EX$$$$XNAS
199,0P0001OMXS,Alpha Tau Medical Ltd,Alpha Tau Medical Ltd,Biotechnology,Healthcare,DRTS,3.36,233426679,126.1.DRTS,E0EXG$XNAS,EX$$$$XNAS
200,0P0001MRJR,Alpha Teknova Inc,Alpha Teknova Inc,Drug Manufacturers - Specialty & Generic,Healthcare,TKNO,1.9,77382782,126.1.TKNO,E0EXG$XNAS,EX$$$$XNAS
201,0P000002HD,Alphabet Inc Class A,Alphabet Inc Class A,Internet Content & Information,Communication Services,GOOGL,122.28,1.54E+12,126.1.GOOGL,E0EXG$XNAS,EX$$$$XNAS
202,0P00012BBI,Alphabet Inc Class C,Alphabet Inc Class C,Internet Content & Information,Communication Services,GOOG,123.44,1.54E+12,126.1.GOOG,E0EXG$XNAS,EX$$$$XNAS
203,0P00005X9Q,Alphatec Holdings Inc,Alphatec Holdings Inc,Medical Devices,Healthcare,ATEC,9.84,1183941223,126.1.ATEC,E0EXG$XNAS,EX$$$$XNAS
204,0P0001QDO4,AlphaTime Acquisition Corp,AlphaTime Acquisition Corp,Shell Companies,Financial Services,ATMC,10.69,96575598,126.1.ATMC,E0EXG$XNAS,EX$$$$XNAS
205,0P0001QB1I,AlphaTime Acquisition Corp Units (1 Ord & 1 War & 1 Right),AlphaTime Acquisition Corp Units (1 Ord & 1 War & 1 Right),Shell Companies,Financial Services,ATMCU,10.96,,126.1.ATMCU,E0EXG$XNAS,EX$$$$XNAS
206,0P0001QECV,AlphaVest Acquisition Corp,AlphaVest Acquisition Corp,Shell Companies,Financial Services,ATMV,10.6,97313300,126.1.ATMV,E0EXG$XNAS,EX$$$$XNAS
207,0P0001Q86D,AlphaVest Acquisition Corp Units (1 Ord & 1 Right),AlphaVest Acquisition Corp Units (1 Ord & 1 Right),Shell Companies,Financial Services,ATMVU,10.74,,126.1.ATMVU,E0EXG$XNAS,EX$$$$XNAS
208,0P00019FML,Alpine 4 Holdings Inc Class A,Alpine 4 Holdings Inc Class A,Conglomerates,Industrials,ALPP,0.84,22372736,126.1.ALPP,E0EXG$XNAS,EX$$$$XNAS
209,0P000165SH,Alpine Immune Sciences Inc,Alpine Immune Sciences Inc,Biotechnology,Healthcare,ALPN,8.54,420181211,126.1.ALPN,E0EXG$XNAS,EX$$$$XNAS
210,0P0001OQ04,Alset Capital Acquisition Corp,Alset Capital Acquisition Corp,Shell Companies,Financial Services,ACAX,10.5,48363378,126.1.ACAX,E0EXG$XNAS,EX$$$$XNAS
211,0P0001ODQB,Alset Capital Acquisition Corp Units (1 Ord Class A & 1/2 War & 1 Right),Alset Capital Acquisition Corp Units (1 Ord Class A & 1/2 War & 1 Right),Shell Companies,Financial Services,ACAXU,10.5,,126.1.ACAXU,E0EXG$XNAS,EX$$$$XNAS
212,0P0001KJDA,Alset Inc Ordinary Shares,Alset Inc Ordinary Shares,Real Estate - Development,Real Estate,AEI,1.32,12190357,126.1.AEI,E0EXG$XNAS,EX$$$$XNAS
213,0P0001O9F5,ALSP Orchid Acquisition Corp I Class A,ALSP Orchid Acquisition Corp I Class A,Shell Companies,Financial Services,ALOR,10.96,79173143,126.1.ALOR,E0EXG$XNAS,EX$$$$XNAS
214,0P0001NTWR,ALSP Orchid Acquisition Corp I Units (1 Ord Class A & 1/2 War),ALSP Orchid Acquisition Corp I Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,ALORU,10.9,,126.1.ALORU,E0EXG$XNAS,EX$$$$XNAS
215,0P0001BUKT,Altair Engineering Inc Class A,Altair Engineering Inc Class A,Software - Infrastructure,Technology,ALTR,59.64,4844996448,126.1.ALTR,E0EXG$XNAS,EX$$$$XNAS
216,0P00013OET,Altamira Therapeutics Ltd,Altamira Therapeutics Ltd,Biotechnology,Healthcare,CYTO,0.172,1368088,126.1.CYTO,E0EXG$XNAS,EX$$$$XNAS
217,0P0001O2Y4,AltEnergy Acquisition Corp,AltEnergy Acquisition Corp,Shell Companies,Financial Services,AEAE,10.521,77092396,126.1.AEAE,E0EXG$XNAS,EX$$$$XNAS
218,0P0001NOL6,AltEnergy Acquisition Corp Units (1 Ord Class A & 1/2 War),AltEnergy Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,AEAEU,10.86,,126.1.AEAEU,E0EXG$XNAS,EX$$$$XNAS
219,0P000007CV,Alterity Therapeutics Ltd ADR,Alterity Therapeutics Ltd ADR,Biotechnology,Healthcare,ATHE,2.2805,10747994,126.1.ATHE,E0EXG$XNAS,EX$$$$XNAS
220,0P0001QBAZ,AlTi Global Inc Ordinary Shares - Class A,AlTi Global Inc Ordinary Shares - Class A,Asset Management,Financial Services,ALTI,6.75,410483943,126.1.ALTI,E0EXG$XNAS,EX$$$$XNAS
221,0P000002MN,Altimmune Inc,Altimmune Inc,Biotechnology,Healthcare,ALT,2.32,122232508,126.1.ALT,E0EXG$XNAS,EX$$$$XNAS
222,0P0000KP09,Altisource Portfolio Solutions SA,Altisource Portfolio Solutions SA,Real Estate Services,Real Estate,ASPS,3.99,105560321,126.1.ASPS,E0EXG$XNAS,EX$$$$XNAS
223,0P0001LLKZ,Altitude Acquisition Corp Ordinary Shares - Class A,Altitude Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,ALTU,10.141,89583300,126.1.ALTU,E0EXG$XNAS,EX$$$$XNAS
224,0P0001LA2T,Altitude Acquisition Corp Units (1 Ord Share Class A & 1/2 War),Altitude Acquisition Corp Units (1 Ord Share Class A & 1/2 War),Shell Companies,Financial Services,ALTUU,10.15,,126.1.ALTUU,E0EXG$XNAS,EX$$$$XNAS
225,0P0000046W,Alto Ingredients Inc,Alto Ingredients Inc,Specialty Chemicals,Basic Materials,ALTO,3.97,301371711,126.1.ALTO,E0EXG$XNAS,EX$$$$XNAS
226,0P0001P7TI,Alvotech,Alvotech,Drug Manufacturers - Specialty & Generic,Healthcare,ALVO,8.55,2274496658,126.1.ALVO,E0EXG$XNAS,EX$$$$XNAS
227,0P0001KBN0,ALX Oncology Holdings Inc Ordinary Shares,ALX Oncology Holdings Inc Ordinary Shares,Biotechnology,Healthcare,ALXO,6.92,344225878,126.1.ALXO,E0EXG$XNAS,EX$$$$XNAS
228,0P0001MP2S,Alzamend Neuro Inc Ordinary Shares,Alzamend Neuro Inc Ordinary Shares,Biotechnology,Healthcare,ALZN,0.1835,17788512,126.1.ALZN,E0EXG$XNAS,EX$$$$XNAS
229,0P0001DI7Z,Amalgamated Financial Corp Ordinary Shares Class A,Amalgamated Financial Corp Ordinary Shares Class A,Banks - Regional,Financial Services,AMAL,16.16,491867775,126.1.AMAL,E0EXG$XNAS,EX$$$$XNAS
230,0P000000B6,Amarin Corp PLC ADR,Amarin Corp PLC ADR,Drug Manufacturers - General,Healthcare,AMRN,0.6933,282803446,126.1.AMRN,E0EXG$XNAS,EX$$$$XNAS
231,0P000000B7,Amazon.com Inc,Amazon.com Inc,Internet Retail,Consumer Cyclical,AMZN,119.57,1.23E+12,126.1.AMZN,E0EXG$XNAS,EX$$$$XNAS
232,0P0000X4PC,安霸半導體技術有限公司,Ambarella Inc,Semiconductor Equipment & Materials,Technology,AMBA,46.59,1857926782,126.1.AMBA,E0EXG$XNAS,EX$$$$XNAS
233,0P0001MQBA,Ambrx Biopharma Inc,Ambrx Biopharma Inc,Biotechnology,Healthcare,AMAM,10.13,632296688,126.1.AMAM,E0EXG$XNAS,EX$$$$XNAS
234,0P0000TIS1,AMC Networks Inc Class A,AMC Networks Inc Class A,Entertainment,Communication Services,AMCX,11.46,498128562,126.1.AMCX,E0EXG$XNAS,EX$$$$XNAS
235,0P000000BH,Amdocs Ltd,Amdocs Ltd,Software - Infrastructure,Technology,DOX,79.2,9426859200,126.1.DOX,E0EXG$XNAS,EX$$$$XNAS
236,0P000000BJ,Amedisys Inc,Amedisys Inc,Medical Care Facilities,Healthcare,AMED,91.15,2974529579,126.1.AMED,E0EXG$XNAS,EX$$$$XNAS
237,0P000000C2,America's Car-Mart Inc,America's Car-Mart Inc,Auto & Truck Dealerships,Consumer Cyclical,CRMT,63.38,404235183,126.1.CRMT,E0EXG$XNAS,EX$$$$XNAS
238,0P0001MB4V,American Acquisition Opportunity Inc Class A,American Acquisition Opportunity Inc Class A,Shell Companies,Financial Services,AMAO,10.54,32405946,126.1.AMAO,E0EXG$XNAS,EX$$$$XNAS
239,0P0001LYE5,American Acquisition Opportunity Inc Units (1 Ord Class A & 1/2 War),American Acquisition Opportunity Inc Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,AMAOU,11.66,,126.1.AMAOU,E0EXG$XNAS,EX$$$$XNAS
240,0P00011HZW,American Airlines Group Inc,American Airlines Group Inc,Airlines,Industrials,AAL,11.15,7286977132,126.1.AAL,E0EXG$XNAS,EX$$$$XNAS
241,0P00016URW,American Battery Technology Co,American Battery Technology Co,Other Industrial Metals & Mining,Basic Materials,ABAT,3.9,180364719,126.1.ABAT,E0EXG$XNAS,EX$$$$XNAS
242,0P0000COHV,American Coastal Insurance Corp,American Coastal Insurance Corp,Insurance - Property & Casualty,Financial Services,ACIC,7.36,319037672,126.1.ACIC,E0EXG$XNAS,EX$$$$XNAS
243,0P000000CR,American Electric Power Co Inc,American Electric Power Co Inc,Utilities - Regulated Electric,Utilities,AEP,75.77,39034888853,126.1.AEP,E0EXG$XNAS,EX$$$$XNAS
244,0P0000DRPD,American Lithium Corp,American Lithium Corp,Other Industrial Metals & Mining,Basic Materials,AMLI,1.07,233250999,126.1.AMLI,E0EXG$XNAS,EX$$$$XNAS
245,0P000000DK,American National Bankshares Inc,American National Bankshares Inc,Banks - Regional,Financial Services,AMNB,37.4,397635042,126.1.AMNB,E0EXG$XNAS,EX$$$$XNAS
246,0P0001QWPS,American Oncology Network Inc Ordinary Shares - Class A,American Oncology Network Inc Ordinary Shares - Class A,Medical Care Facilities,Healthcare,AONC,6.05,209583524,126.1.AONC,E0EXG$XNAS,EX$$$$XNAS
247,0P0001KHL2,American Outdoor Brands Inc Ordinary Shares,American Outdoor Brands Inc Ordinary Shares,Leisure,Consumer Cyclical,AOUT,8.79,114334861,126.1.AOUT,E0EXG$XNAS,EX$$$$XNAS
248,0P00009W98,American Public Education Inc,American Public Education Inc,Education & Training Services,Consumer Defensive,APEI,4.36,76074427,126.1.APEI,E0EXG$XNAS,EX$$$$XNAS
249,0P00017EOD,American Rebel Holdings Inc,American Rebel Holdings Inc,Footwear & Accessories,Consumer Cyclical,AREB,0.4001,1709343,126.1.AREB,E0EXG$XNAS,EX$$$$XNAS
250,0P00016H5I,American Resources Corp Class A,American Resources Corp Class A,Coking Coal,Basic Materials,AREC,1.38,107934566,126.1.AREC,E0EXG$XNAS,EX$$$$XNAS
251,0P000000E5,American Software Inc Class A,American Software Inc Class A,Software - Application,Technology,AMSWA,10.87,371047646,126.1.AMSWA,E0EXG$XNAS,EX$$$$XNAS
252,0P000000EA,American Superconductor Corp,American Superconductor Corp,Specialty Industrial Machinery,Industrials,AMSC,6.22,188373309,126.1.AMSC,E0EXG$XNAS,EX$$$$XNAS
253,0P000000EK,American Woodmark Corp,American Woodmark Corp,"Furnishings, Fixtures & Appliances",Consumer Cyclical,AMWD,66.08,1085074437,126.1.AMWD,E0EXG$XNAS,EX$$$$XNAS
254,0P000000EQ,Ameris Bancorp,Ameris Bancorp,Banks - Regional,Financial Services,ABCB,36.18,2501459439,126.1.ABCB,E0EXG$XNAS,EX$$$$XNAS
255,0P00000028,AMERISAFE Inc,AMERISAFE Inc,Insurance - Specialty,Financial Services,AMSF,50.99,977988913,126.1.AMSF,E0EXG$XNAS,EX$$$$XNAS
256,0P000000BU,AmeriServ Financial Inc,AmeriServ Financial Inc,Banks - Regional,Financial Services,ASRV,2.58,44239956,126.1.ASRV,E0EXG$XNAS,EX$$$$XNAS
257,0P000000EY,Ames National Corp,Ames National Corp,Banks - Regional,Financial Services,ATLO,16.18,145493262,126.1.ATLO,E0EXG$XNAS,EX$$$$XNAS
258,0P0001KQW4,Amesite Inc Ordinary Shares,Amesite Inc Ordinary Shares,Software - Application,Technology,AMST,2.27,5771338,126.1.AMST,E0EXG$XNAS,EX$$$$XNAS
259,0P000000F0,Amgen Inc,Amgen Inc,Drug Manufacturers - General,Healthcare,AMGN,269.71,1.44E+11,126.1.AMGN,E0EXG$XNAS,EX$$$$XNAS
260,0P00008X4Q,Amicus Therapeutics Inc,Amicus Therapeutics Inc,Biotechnology,Healthcare,FOLD,10.86,3156644065,126.1.FOLD,E0EXG$XNAS,EX$$$$XNAS
261,0P000000F3,Amkor Technology Inc,Amkor Technology Inc,Semiconductor Equipment & Materials,Technology,AMKR,21.23,5217542418,126.1.AMKR,E0EXG$XNAS,EX$$$$XNAS
262,0P000004O8,AMMO Inc,AMMO Inc,Aerospace & Defense,Industrials,POWW,2.69,317306807,126.1.POWW,E0EXG$XNAS,EX$$$$XNAS
263,0P0001MJ68,AMMO Inc 8.75% PRF PERPETUAL USD 25 - Ser A,AMMO Inc 8.75% PRF PERPETUAL USD 25 - Ser A,Aerospace & Defense,Industrials,POWWP,25.085,,126.1.POWWP,E0EXG$XNAS,EX$$$$XNAS
264,0P0000L23T,Amphastar Pharmaceuticals Inc,Amphastar Pharmaceuticals Inc,Drug Manufacturers - Specialty & Generic,Healthcare,AMPH,44.94,2196059309,126.1.AMPH,E0EXG$XNAS,EX$$$$XNAS
265,0P0000Y40H,AmpliTech Group Inc,AmpliTech Group Inc,Communication Equipment,Technology,AMPG,1.8192,17622795,126.1.AMPG,E0EXG$XNAS,EX$$$$XNAS
266,0P0001NBAR,Amplitude Inc Class A,Amplitude Inc Class A,Software - Application,Technology,AMPL,10.05,1185561344,126.1.AMPL,E0EXG$XNAS,EX$$$$XNAS
267,0P000000FA,Amtech Systems Inc,Amtech Systems Inc,Semiconductor Equipment & Materials,Technology,ASYS,7.05,99879824,126.1.ASYS,E0EXG$XNAS,EX$$$$XNAS
268,0P0001O8GI,Amylyx Pharmaceuticals Inc,Amylyx Pharmaceuticals Inc,Biotechnology,Healthcare,AMLX,15.95,1074001223,126.1.AMLX,E0EXG$XNAS,EX$$$$XNAS
269,0P0001OPP3,AN2 Therapeutics Inc,AN2 Therapeutics Inc,Biotechnology,Healthcare,ANTX,14.74,430443272,126.1.ANTX,E0EXG$XNAS,EX$$$$XNAS
